Name,Meaning,Gender,Origin,Similar
Chinmoy,Blissful,Male,Indian,-
Chinna,Gold,Male,Indian,-
Chinnaiya,N/A,Male,Indian,-
Chinnambal,N/A,Female,Indian,-
Chinnan,N/A,Male,Indian,-
Chinnanan,N/A,Male,Indian,-
Chinnappa,N/A,Male,Indian,-
Chinnaraj,N/A,Male,Indian,-
Chinni,N/A,Female,Indian,-
Chinnu,Nice,Female,Indian,-
Chinshu,Calm Prefecture,Male,Indian,-
Chintaamani,A Gem,Female,Indian,-
Chintak,Thinker,Male,Indian,-
Chintal,Meditation,Female,Indian,-
Chintam,N/A,Male,Indian,-
Chintamani,Philosopher's Stone,Female,Indian,-
Chintamani,Philosopher's Stone,Male,Indian,-
Chintan,Thought,Male,Indian,-
Chintan,Meditation,Female,Indian,-
Chintana,Meditation,Female,Indian,-
Chintana,Thought,Male,Indian,-
Chintanika,Meditation,Female,Indian,-
Chintav,By the Grace of God,Male,Indian,-
Chintoo,Sun,Male,Indian,-
Chintu,Sun,Male,Indian,-
Chintya,Worthy of Thought,Male,Indian,-
Chinu,Small,Male,Indian,-
Chinu,Golden Heart,Female,Indian,-
Chinya,N/A,Male,Indian,-
Chippada,N/A,Male,Indian,-
Chippi,A Pearl and Something Very Very Special,Female,Indian,-
Chira,Permanently,Male,Indian,-
Chira,Permanently,Female,Indian,-
Chiradeep,Eternal Lamp,Male,Indian,-
Chirag,Lamp,Male,Indian,-
Chiraga,N/A,Male,Indian,-
Chirakumar,Long Life Prince,Male,Indian,-
Chiranath,N/A,Male,Indian,-
Chiranjeet,Immortal,Male,Indian,-
Chiranjeev,Lord Vishnu; Immortal,Male,Indian,-
Chiranjeeva,Long Lived; Immortal,Male,Indian,-
Chiranjeevi,Long Life,Male,Indian,-
Chiranjib,Man with Long-life,Male,Indian,-
Chiranjiv,Immortal,Male,Indian,-
Chirantan,Immortal,Male,Indian,-
Chirantana,Long Life,Female,Indian,-
Chiranth,N/A,Male,Indian,-
Chirayu,Immortal,Male,Indian,-
Chirayu,Long Living,Female,Indian,-
Chirayus,N/A,Male,Indian,-
Chirimar,N/A,Male,Indian,-
Chirrak,N/A,Male,Indian,-
Chirtrang,With Multicoloured Body,Male,Indian,-
Chistan,N/A,Male,Indian,-
Chistha,River Tributary,Female,Indian,-
Chit,Heart,Female,Indian,-
Chitan,N/A,Male,Indian,-
Chitesh,Lord of the Soul,Male,Indian,-
Chithan,N/A,Male,Indian,-
Chithayu,Born of Intellect,Male,Indian,-
Chither,Chaitra; A Month in Hindu Calendar,Female,Indian,-
Chithra,Painting,Female,Indian,-
Chithrangi,N/A,Female,Indian,-
Chiti,Love,Female,Indian,-
Chitkala,Knowledge,Female,Indian,-
Chitleen,One Absorbed in Awareness,Female,Indian,-
Chitleen,One Absorbed in Awareness,Male,Indian,-
Chitnis,N/A,Male,Indian,-
Chitra,Excellent; Bright,Male,Indian,-
Chitra,Picture; A Star; Name of a River,Female,Indian,-
Chitraangada,Decorated with Wonderful Bracelets,Female,Indian,-
Chitrabaahu,With Beautiful Hands,Male,Indian,-
Chitrabahu,With Beautiful Hands,Male,Indian,-
Chitrabala,N/A,Female,Indian,-
Chitrabhanu,The Sun,Male,Indian,-
Chitrachap,Rainbow,Male,Indian,-
Chitrada,Name of Arjun's Wife,Male,Indian,-
Chitradevi,A Creeper,Female,Indian,-
Chitragandha,A Fragrant Material,Female,Indian,-
Chitragupt,God of Destiny,Male,Indian,-
Chitrajyoti,Wonderfully Glorious,Female,Indian,-
Chitrak,Painter or Cheetah Depending Upon Usage,Male,Indian,-
Chitraka,Painter,Male,Indian,-
Chitrakala,Arts of Eternal Knowledge,Female,Indian,-
Chitrakesi,Having Wonderful Hair,Female,Indian,-
Chitraketu,With Beautiful Banner,Male,Indian,-
Chitraksh,Beautiful Eyed,Male,Indian,-
Chitrakshi,Colourful Eyes,Female,Indian,-
Chitral,Of Variegated Colour,Male,Indian,-
Chitralata,Wonderfulvine,Female,Indian,-
Chitralekha,As Beautiful as a Picture; Beautiful Design; A Celestial Maiden; Painting,Female,Indian,-
Chitrali,A Row of Pictures,Female,Indian,-
Chitramala,Series of Pictures,Female,Indian,-
Chitramaya,Worldly Illusion,Female,Indian,-
Chitramayi,Full of Wonders,Female,Indian,-
Chitrambal,N/A,Female,Indian,-
Chitramukha,Having a Beautiful Face,Male,Indian,-
Chitran,Bright; Clear Minded,Male,Indian,-
Chitranand,The Sun,Male,Indian,-
Chitrang,With Multi-coloured Body,Male,Indian,-
Chitranga,N/A,Male,Indian,-
Chitrangada,Name of Arjun's Wife,Female,Indian,-
Chitrangda,River Ganga,Female,Indian,-
Chitrangdae,Arjun's Wife,Female,Indian,-
Chitrangi,With a Charming Body,Female,Indian,-
Chitrani,River Ganga,Female,Indian,-
Chitranjan,Inner Joy; Happiness from the Heart; One who has Joyful Heart,Male,Indian,-
Chitrank,A Moon,Male,Indian,-
Chitransh,Artist,Male,Indian,-
Chitranshi,Nice,Female,Indian,-
Chitrarath,The Sun,Male,Indian,-
Chitrarathi,With a Bright Chariot,Female,Indian,-
Chitrarati,Granter of a Excellent Gift,Female,Indian,-
Chitrarekha,Picture,Female,Indian,-
Chitrarth,A Man with Ability Same as of Sun; The Sun,Male,Indian,-
Chitrasen,A King of Gandharvas,Male,Indian,-
Chitrasena,With a Bright Spear,Female,Indian,-
Chitrashila,Of Strong Character,Female,Indian,-
Chitrashri,One with Divine Beauty,Female,Indian,-
Chitrasri,With Divine Beauty,Female,Indian,-
Chitrasu,N/A,Male,Indian,-
Chitrathi,A Bright Chariot,Female,Indian,-
Chitravaj,Owning Wonderful Riches,Male,Indian,-
Chitravasu,One with Many Treasures,Male,Indian,-
Chitrayudh,Name of a King,Male,Indian,-
Chitresh,Moon; Wonderful Lord,Male,Indian,-
Chitrini,Beautiful Woman with Artistic Talents,Female,Indian,-
Chitrish,King of Chitra; Wonderful Lord; Another Name for Moon,Male,Indian,-
Chitrita,Picturesque,Female,Indian,-
Chitrvati,Decorated,Female,Indian,-
Chitt,Mind,Male,Indian,-
Chitta,Mind,Male,Indian,-
Chitta,Mind,Female,Indian,-
Chittamohan,One who Attracts the Mind,Male,Indian,-
Chittaprasad,Happiness,Male,Indian,-
Chittaranjan,Joy of Inner Mind,Male,Indian,-
Chittaswarup,The Supreme Spirit,Male,Indian,-
Chittesh,Lord of the Soul,Male,Indian,-
Chittesha,N/A,Male,Indian,-
Chitti,N/A,Male,Indian,-
Chitti,Butterfly,Female,Indian,-
Chittrup,Wise; Intelligent; Good Hearted,Male,Indian,-
Chittvana,One who Mediates,Male,Indian,-
Chitwan,N/A,Male,Indian,-
Chivukula,N/A,Male,Indian,-
Chloe,Green Shoot; Blooming,Female,Indian,-
Chloe-may,Green Shoot; Month of May; Princess,Female,Indian,-
Chndraja,Daughter of the Moon,Female,Indian,-
Chodana,N/A,Male,Indian,-
Chodana,N/A,Female,Indian,-
Chodayitri,N/A,Female,Indian,-
Chokaiyan,N/A,Male,Indian,-
Chokappa,N/A,Male,Indian,-
Chokappan,N/A,Male,Indian,-
Chokesan,N/A,Male,Indian,-
Chokkan,Good Boy,Male,Indian,-
Chokku,N/A,Male,Indian,-
Choksha,N/A,Male,Indian,-
Choksha,Pure; Clean,Female,Indian,-
Chola,A Long Robe,Male,Indian,-
Chola,N/A,Female,Indian,-
Cholakin,N/A,Female,Indian,-
Cholakin,N/A,Male,Indian,-
Cholan,A South Indian Dynasty,Male,Indian,-
Choodaamani,A Jewel Worn on Head,Female,Indian,-
Chop,Tauhin,Male,Indian,-
Chorei,Transparent Spirituality,Male,Indian,-
Choska,N/A,Male,Indian,-
Choska,N/A,Female,Indian,-
Chosui,Purifying Water,Male,Indian,-
Chotu,Small,Male,Indian,-
Choudhari,N/A,Male,Indian,-
Choudhary,N/A,Male,Indian,-
Chowdary,N/A,Male,Indian,-
Choyen,N/A,Male,Indian,-
Chozen,Clear / Transparent Meditation Practice,Male,Indian,-
Chrirag,Lamp,Male,Indian,-
Chris,Bearer of Christ or Anointed; Form of Christopher; Christian,Male,Indian,-
Chrisitta,N/A,Female,Indian,-
Christian,Anointed,Male,Indian,-
Christina,Anointed; Christian,Female,Indian,-
Christine,Christian Faith,Female,Indian,-
Chubashini,N/A,Female,Indian,-
Chudaamani,Crest Jewel,Female,Indian,-
Chudaka,N/A,Male,Indian,-
Chudaka,Forming the Crest,Female,Indian,-
Chudamani,A Jewel Worn on Head,Female,Indian,-
Chudamani,Jewel Adorned by the Gods; Crest Jewel,Male,Indian,-
Chugai,Transcending Universe,Male,Indian,-
Chulbul,Mischievous,Male,Indian,-
Chulika,N/A,Male,Indian,-
Chulika,N/A,Female,Indian,-
Chulin,N/A,Male,Indian,-
Chulin,N/A,Female,Indian,-
Chullaki,N/A,Female,Indian,-
Chullaki,N/A,Male,Indian,-
Chulli,Cooking Fire,Male,Indian,-
Chulli,Cooking Fire,Female,Indian,-
Chulu,N/A,Male,Indian,-
Chulu,A Litle of Water to Suicide,Female,Indian,-
Chuman,Curious,Male,Indian,-
Chumban,Kiss,Female,Indian,-
Chunda,N/A,Male,Indian,-
Chunkey,Strong; Healthy,Male,Indian,-
Chunky,Strong; Healthy,Male,Indian,-
Chunmay,Supreme Consciousness,Male,Indian,-
Chunni,Star,Female,Indian,-
Chunta,Cheating,Male,Indian,-
Chunta,N/A,Female,Indian,-
Chunti,Pinching,Male,Indian,-
Chunti,A Small Ruby,Female,Indian,-
Chupunika,N/A,Female,Indian,-
Churni,The Name of a River,Female,Indian,-
Chutki,Little One; Tiny Girl,Female,Indian,-
Chyavan,Name of a Saint; Divinely Inspired Sage,Male,Indian,-
Chyene,N/A,Male,Indian,-
Cicil,N/A,Male,Indian,-
Cidambara,With a Heart as Vast as Sky,Male,Indian,-
Cidananda,Ultimate Bliss,Male,Indian,-
Cidatma,Pure Intelligence,Male,Indian,-
Cidatmata,Consisting of Pure Thought,Male,Indian,-
Ciddhatu,Original Soul,Male,Indian,-
Cidghana,Full of Knowledge,Male,Indian,-
Cidrupa,Knowledge Incarnate,Male,Indian,-
Cidullasa,Thought That Radiate; Wise,Male,Indian,-
Cidvilasa,One who Sports in the Knowledge of Illusion,Male,Indian,-
Cihir,The Bird Chummum,Male,Indian,-
Cikita,Experinced; Well Read,Male,Indian,-
Ciksura,Inflicter of Pain,Male,Indian,-
Cikura,Mountain; Hair on the Head,Male,Indian,-
Cilji,Lovely Girl,Female,Indian,-
Ciman,Curious,Male,Indian,-
Cinmaya,Consisting of Pure Intelligence,Male,Indian,-
Cintamari,Gem of Thought; Gem That Fulfils Desires,Male,Indian,-
Cintan,Thought; Perception; Meditation,Male,Indian,-
Cinthana,Always Smiling,Female,Indian,-
Cintya,Worthy of Thought,Male,Indian,-
Cirajusa,Favoured with a Long Life,Male,Indian,-
Cirakari,Making Slow Progress,Male,Indian,-
Cirantaka,Eternal,Male,Indian,-
Cirayu,Long Lived,Male,Indian,-
Cirayus,Long Lived,Male,Indian,-
Cirini,Clothed in Bark or Rags,Male,Indian,-
Cirjivaka,Long Lived,Male,Indian,-
Citadhana,The Conscious,Male,Indian,-
Citaka,Ornament of the Neck,Male,Indian,-
Citapara,N/A,Female,Indian,-
Citapati,Lord of Intellect,Male,Indian,-
Citayu,Born of Intellect,Male,Indian,-
Citra,Excellent; Bright,Male,Indian,-
Citrabahu,With a Speckled Arm,Male,Indian,-
Citrabana,Owner of Variegated Arrows,Male,Indian,-
Citrabanu,N/A,Male,Indian,-
Citrabha,N/A,Male,Indian,-
Citracapa,Owner of Variegated Bow,Male,Indian,-
Citragu,Owner of Brindled Cows,Male,Indian,-
Citraka,Painted; Spotted,Male,Indian,-
Citraketu,Owner of a Beautiful Banner,Male,Indian,-
Citraksa,Speckled Eyes,Male,Indian,-
Citrakuta,Wonderful Peak,Male,Indian,-
Citrali,Beautiful Lady,Female,Indian,-
Citranga,With a Multicoloured Body,Male,Indian,-
Citrangada,N/A,Female,Indian,-
Citrarathi,N/A,Female,Indian,-
Citrarupa,With a Variegated Form,Male,Indian,-
Citrasena,With a Bright Spear,Male,Indian,-
Citrasila,N/A,Male,Indian,-
Citrasva,A Painted Horse; With Winderful Horse,Male,Indian,-
Citravasu,With Many Treasures; Rich in Shining Stars,Male,Indian,-
Citresa,Lord of Citra; Wonderful Lord; Moon,Male,Indian,-
Citrisa,Lord of Citra; Wonderful Lord; Moon,Male,Indian,-
Citrita,Decorated; Ornamented,Female,Indian,-
Citrya,Brilliant; Sparkling,Male,Indian,-
Citta,Thought; Mind; Intellect,Male,Indian,-
Cittaja,Born of the Heart,Male,Indian,-
Cittapara,Beyond Reason,Male,Indian,-
Cittavata,With a Heart; Kindhearted,Male,Indian,-
Cittayu,Son of the Heart,Male,Indian,-
Cittin,Thinker; Wise,Male,Indian,-
Citvana,Glance; A Look,Male,Indian,-
Citvata,Endowed with Mind; Logical,Male,Indian,-
Civarin,Wearing Rags,Male,Indian,-
Claire,Bright,Female,Indian,-
Claire,Bright; Famous,Male,Indian,-
Clare,Clear and Bright,Female,Indian,-
Clarence,Name of a Place,Male,Indian,-
Clarissa,Famous,Female,Indian,-
Clark,Surname; Scholar,Male,Indian,-
Claud,Lame,Male,Indian,-
Clay,Surname; Clay-pit Worker,Male,Indian,-
Clayton,Surname; Place Name; Clay-pit Site,Male,Indian,-
Clement,Merciful in French,Male,Indian,-
Clifford,Name of a Place; Near a Slope,Male,Indian,-
Clinton,Surname; Place Name; Near a Hill,Male,Indian,-
Clorinda,Of Renowned Beauty,Female,Indian,-
Coksa,Pure; Clean,Male,Indian,-
Cola,A Long Robe,Male,Indian,-
Cole,Prince of Red Roses,Male,Indian,-
Coleman,Dove; Peace,Male,Indian,-
Colin,Dove,Male,Indian,-
Colston,Surname,Male,Indian,-
Conner,High Desire,Male,Indian,-
Cooper,Surname,Male,Indian,-
Cora,Maiden,Female,Indian,-
Coral,Small Stone,Female,Indian,-
Corbett,Black Hair,Male,Indian,-
Corey,God's Servant,Male,Indian,-
Corian,Modern; Trendy; Full of Emotion,Female,Indian,-
Corona,Crown,Female,Indian,-
Cortez,Surname; Place Name,Male,Indian,-
Cosmo,Order,Male,Indian,-
Courtney,Royal Attendant,Female,Indian,-
Craig,Rocky Outcropping,Male,Indian,-
Creation,Rachita,Female,Indian,-
Criselda,N/A,Female,Indian,-
Crishdeep,N/A,Male,Indian,-
Crispus,Curly Haired,Male,Indian,-
Cudamani,Jewel Worn on the Crest,Male,Indian,-
Cudaratna,Jewel of the Crest; Excellent; Best,Male,Indian,-
Cummum,Adorable,Male,Indian,-
Cunanda,Perception; Learning,Male,Indian,-
Cuncu,Renowned,Male,Indian,-
Cunda,Perceptor; Learn; Understand,Male,Indian,-
Cupid,N/A,Male,Indian,-
Cupka,The Wooded Sandpiper,Male,Indian,-
Curtis,Courteous,Male,Indian,-
Cyanea,Sky Blue,Female,Indian,-
Cyavana,Moving; Active,Male,Indian,-
Cynthia,Moon Goddess,Female,Indian,-
Cyra,Moon,Female,Indian,-
Cyril,Borne by Large Number of Saint,Male,Indian,-
Cyrus,The Name of the Founder of the Persian Empire,Male,Indian,-
Czaee,Name of Flower,Female,Indian,-
Daaminee,Lightning,Female,Indian,-
Daamodar,A Name of Krishna,Male,Indian,-
Daania,Beautiful,Female,Indian,-
Daanish,Knowledge; Wisdom; Learning; Science,Male,Indian,-
Daanveera,Charitable,Male,Indian,-
Daarshik,Perceiver,Male,Indian,-
Daaruk,Charioteer of Krishna; Tree,Male,Indian,-
Daarun,Hard Male Hindu,Male,Indian,-
Daasu,N/A,Male,Indian,-
Dabang,Brave,Male,Indian,-
Dabeet,Warrior,Male,Indian,-
Dabhit,A Hermit Praised in the Vedas,Male,Indian,-
Dabhiti,Injurer,Male,Indian,-
Dabir,Writer,Male,Indian,-
Dadasaheb,N/A,Male,Indian,-
Dadheechi,Divine Rishi,Male,Indian,-
Dadhica,Sprinkling Milk or Curd,Male,Indian,-
Dadhichi,Name of a Sage,Female,Indian,-
Dadhija,Daughter of Milk,Female,Indian,-
Dadhikra,Born from the Ocean of Milk; Fast Moving; A Divine Horse who Personifies the Morning Sun,Male,Indian,-
Dadhinadi,N/A,Male,Indian,-
Dadhyan,Seller of Milk; One who Brings the Milk; A Hermit who was Taught by Indra the Art of Preparing Rice for Offering to the Gods,Male,Indian,-
Dadich,N/A,Male,Indian,-
Daedeepya,Full of Light,Female,Indian,-
Daeshim,Great Mind,Male,Indian,-
Daevaki,Wife of Vasudeva; The Mother of Lord Krishna,Female,Indian,-
Daevani,N/A,Female,Indian,-
Daevasree,N/A,Female,Indian,-
Daevayaani,N/A,Female,Indian,-
Daeveebaala,N/A,Female,Indian,-
Daeveepriya,N/A,Female,Indian,-
Daevi,Goddess; The Diety,Female,Indian,-
Daevika,Minor Deity; Goddess,Female,Indian,-
Daga,N/A,Male,Indian,-
Dagadu,N/A,Male,Indian,-
Dagan,Corn or Grain,Male,Indian,-
Dagen,Black-haired,Male,Indian,-
Dagmar,N/A,Male,Indian,-
Daha,Blazing; Very Bright,Male,Indian,-
Dahab,Gold,Female,Indian,-
Dahadaha,Blazing; Destroying Enemies,Female,Indian,-
Dahak,Destroyer,Male,Indian,-
Dahana,A Rudra,Male,Indian,-
Dahanapriya,Beloved of Fire,Female,Indian,-
Dahatr,N/A,Male,Indian,-
Dahlia,Flower Name,Female,Indian,-
Dahman,Pious People,Male,Indian,-
Daibadin,Creator of Religion,Male,Indian,-
Daibai,Big Plum,Male,Indian,-
Daiden,Great Transmission,Male,Indian,-
Daido,Great Way,Male,Indian,-
Daiji,Great Compassion,Male,Indian,-
Daikaku,Great Enlightenment,Male,Indian,-
Daikan,Great Contemplation,Male,Indian,-
Daiko,Great Light,Male,Indian,-
Dainin,Great Endurance,Male,Indian,-
Daipayan,Who is Born in an Island,Male,Indian,-
Daishin,Great Truth; Boundless Reality,Male,Indian,-
Daitya,A Non Aryan,Male,Indian,-
Daityahan,Killer of Demons; Another Name for Shiva,Male,Indian,-
Daityari,Enemy of Daityas; Lord Krishna,Male,Indian,-
Daityasena,One who has an Army of Demons,Female,Indian,-
Daivansh,Of Divine Origin,Male,Indian,-
Daivat,Strength; Power,Male,Indian,-
Daivat,Luck,Female,Indian,-
Daivey,Dearly Loved,Male,Indian,-
Daivi,Pious Soul,Female,Indian,-
Daivik,Religious; Godly; Divine,Male,Indian,-
Daivya,Divine,Male,Indian,-
Daivya,Divine,Female,Indian,-
Daiwik,By the Grace of God,Male,Indian,-
Dajasi,Child of Sephiroth,Male,Indian,-
Dajshi,Glorious,Female,Indian,-
Daka,N/A,Female,Indian,-
Dakini,Witch,Female,Indian,-
Dakotah,N/A,Male,Indian,-
Daksa,Competent,Male,Indian,-
Daksa,Talented; Perfect,Female,Indian,-
Daksakanya,An Able Daughter; Another Name of Durga,Female,Indian,-
Daksanila,A Perfect Breeze; A Cold Southern Breeze,Male,Indian,-
Daksapati,Lord of the Faculties,Male,Indian,-
Daksari,Enemy of the Perfect; Lord Shiva,Male,Indian,-
Daksayan,Coming from Daksa,Male,Indian,-
Daksayana,Coming from Daksa,Male,Indian,-
Daksayani,Godess Parvati; Daughter of Daksha,Female,Indian,-
Daksesa,Ruler of Daksa,Male,Indian,-
Daksh,Expert; Talented; Fit; Fire; Gold Daksh Son of Daksa; Precious Son; Son of a Perfect Being,Male,Indian,-
Daksha,Able; Talented,Male,Indian,-
Daksha,The Earth; Sati; Wife of Shiva,Female,Indian,-
Dakshakanya,Able Daughter,Female,Indian,-
Dakshan,Lord of Dakshinamoorthy,Male,Indian,-
Dakshat,Talented; Able; Fit,Male,Indian,-
Dakshata,Skill,Female,Indian,-
Dakshayani,Goddess Durga; The Daughter of Daksha,Female,Indian,-
Daksheh,Gift of God; Blessed from God,Male,Indian,-
Dakshesh,Shiva,Male,Indian,-
Dakshesha,N/A,Male,Indian,-
Daksheyu,Perfect,Male,Indian,-
Dakshi,The Glorious,Male,Indian,-
Dakshi,The Glorious,Female,Indian,-
Dakshin,South Direction,Male,Indian,-
Dakshina,Donation to God,Male,Indian,-
Dakshina,A Donation to God or Priest,Female,Indian,-
Dakshinayan,Some Movement of the Sun,Male,Indian,-
Dakshinesh,Lord Shiva,Male,Indian,-
Dakshineshwar,Lord Shiva,Male,Indian,-
Dakshinya,Goddess Parvathi; Modesty,Female,Indian,-
Dakshita,Fully Skill Person,Female,Indian,-
Dakshith,Lord Shiva,Male,Indian,-
Dakshpati,N/A,Male,Indian,-
Dakshya,N/A,Male,Indian,-
Daksi,Son of Daksa,Male,Indian,-
Daksina,Right; The Sense of Direction; Clever; Fit; Able,Male,Indian,-
Daksina,Goddess Durga,Female,Indian,-
Daksinakalika,Protectress of the South,Female,Indian,-
Dala,Leaf,Male,Indian,-
Dalabhya,Belonging to Wheels,Male,Indian,-
Dalaja,Produced from Petals,Female,Indian,-
Dalajit,Winning over a Group,Male,Indian,-
Dalajita,Conquering a Group,Male,Indian,-
Dalakamal,A Lotus,Male,Indian,-
Dalakamal,A Lotus,Female,Indian,-
Dalapathi,Leader of a Group,Male,Indian,-
Dalapati,Group Leader,Male,Indian,-
Dalbha,Wheel,Male,Indian,-
Dalbhya,Belonging to Wheels,Male,Indian,-
Dalbir,Soldier,Male,Indian,-
Dalbir,The Brave Soldier,Female,Indian,-
Dale,Valley; Dweller in the Valley; Valley Dweller,Male,Indian,-
Daler,Brave,Male,Indian,-
Dali,A Flower,Female,Indian,-
Dalileh,Clear and Bright Way,Female,Indian,-
Dalip,King,Male,Indian,-
Daljeet,The Conqueror of Forces,Male,Indian,-
Daljeet,The Conqueror of Forces,Female,Indian,-
Daljit,N/A,Male,Indian,-
Dalmi,Tearing; Indra's Thunderbolt,Male,Indian,-
Dalpati,Commander of Group,Male,Indian,-
Dalvie,N/A,Male,Indian,-
Dama,Control of the Senses; Self-control,Male,Indian,-
Dama,Control of the Senses; Self-control,Female,Indian,-
Damaghosa,With a Restrained Voice,Male,Indian,-
Damakesin,N/A,Male,Indian,-
Daman,One who Controls,Male,Indian,-
Daman,Beauty or Mysterious,Female,Indian,-
Damana,Subduing; Taming; Over Powering; Self Controlled,Male,Indian,-
Damanaka,Subduer; Brave; Powerful,Male,Indian,-
Damandeep,N/A,Male,Indian,-
Damara,N/A,Male,Indian,-
Damara,Gentle Girl; Calf,Female,Indian,-
Damarava,N/A,Male,Indian,-
Damarava,N/A,Female,Indian,-
Damaruki,Sound of Emotion,Female,Indian,-
Damati,One who Subdues a Conquerer,Male,Indian,-
Damayanti,Nala's Wife,Female,Indian,-
Damayitri,Tamer or Subduer; Lord Visnu and Siva,Male,Indian,-
Dambara,Self Restrained,Male,Indian,-
Dambha,Of Pride,Male,Indian,-
Damian,Tamer,Male,Indian,-
Damik,Earth; Land; Field,Male,Indian,-
Damin,Self Controlled,Male,Indian,-
Damini,Lightning,Female,Indian,-
Damita,Little Princess; Little Noble Woman,Female,Indian,-
Damodar,Lord Ganapati,Male,Indian,-
Damodara,Tied with a Rope Around the Belly; Krishna,Male,Indian,-
Damodaran,N/A,Male,Indian,-
Damodhar,N/A,Male,Indian,-
Damon,Blue Sky,Male,Indian,-
Damos,Bound; Wealthy; Fortunate,Male,Indian,-
Damosh,Wealthy; Fortunate,Male,Indian,-
Damosnisa,Desirous of Wealth,Male,Indian,-
Damunas,Subduer; Head of the Family,Male,Indian,-
Damya,Tamable,Male,Indian,-
Damyanti,Beautiful,Female,Indian,-
Dana,Mother of the Gods in Myths,Female,Indian,-
Danabhakiyam,Lightning,Female,Indian,-
Danah,Intelligent; Knowledgeable,Male,Indian,-
Danam,N/A,Female,Indian,-
Danan,Giving,Male,Indian,-
Dananjay,One who Wins Wealth,Male,Indian,-
Dananvir,An Extremely Generous Person,Male,Indian,-
Danapati,Lord of Generosity,Male,Indian,-
